ID;EMAIL;NOME;DT_NASC;SEXO;CADASTRO;CIDADE;ESTADO;RECEBE_EMAIL;;;;
59440;59440@testexp00.com.br;ARTHUR;31/01/1968;M;11/01/2019;SÃO PAULO;SP;1;;;;
59442;59442@testexp00.com.br;CYBELLE;31/01/1968;F;11/01/2019;CARAPICUÍBA;SP;0;;;;
59444;59444@testexp00.com.br;CARLA;16/02/1968;F;11/01/2019;CANELA;RS;0;;;;
59447;59447@testexp00.com.br;MANUELA;02/03/1968;;11/01/2019;UBERLÂNDIA;MG;1;;;;
59448;59448@testexp00.com.br;MANUELA;02/03/1968;;11/01/2019;SÃO PAULO;SP;1;;;;
59461;59461@testexp00.com.br;JULIANO;02/03/1968;M;11/01/2019;ROCA SALES;RS;1;;;;
59467;59467@testexp00.com.br;MARIA;02/03/1968;F;11/01/2019;SÃO JOSÉ DOS PINHAIS;PR;1;;;;
59474;59474@testexp00.com.br;LUCAS;02/03/1968;M;11/01/2019;GRAMADO;RS;1;;;;
59479;59479@testexp00.com.br;CARLA;02/03/1968;F;11/01/2019;AMERICANA;SP;1;;;;
59480;59480@testexp00.com.br;EDUARDO;02/03/1968;M;11/01/2019;SÃO PAULO;SP;1;;;;
59492;59492@testexp00.com.br;MARCELO;04/03/1968;M;11/01/2019;LAGES;SC;1;;;;
59494;59494@testexp00.com.br;EDNA;04/03/1968;F;11/01/2019;GRAMADO;RS;1;;;;
59497;59497@testexp00.com.br;ADRIANO;10/03/1968;F;11/01/2019;SALVADOR;BA;1;;;;
59503;59503@testexp00.com.br;BRUNO;10/03/1968;M;11/01/2019;PORTO ALEGRE;RS;0;;;;
59504;59504@testexp00.com.br;MARIA;17/03/1968;F;11/01/2019;SALGUEIRO;PE;1;;;;
59505;59505@testexp00.com.br;LEONARDO;17/03/1968;M;11/01/2019;HORTOLÂNDIA;SP;1;;;;
59507;59507@testexp00.com.br;EDNA;17/03/1968;F;11/01/2019;SÃO PAULO;SP;1;;;;
59512;59512@testexp00.com.br;JAIME;17/03/1968;M;11/01/2019;FLORIANÓPOLIS;SC;1;;;;
59513;59513@testexp00.com.br;ACPET;21/03/1968;F;11/01/2019;GRAMADO;RS;0;;;;
59514;59514@testexp00.com.br;PEDRO;05/04/1968;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59518;59518@testexp00.com.br;FELIPE;05/04/1968;;11/01/2019;GRAMADO;RS;1;;;;
59520;59520@testexp00.com.br;LUCIANO;13/04/1968;M;11/01/2019;GRAMADO;RS;1;;;;
59521;59521@testexp00.com.br;JAQUELINE;13/04/1968;F;11/01/2019;GRAMADO;RS;0;;;;
59522;59522@testexp00.com.br;LUCIANO;13/04/1968;M;11/01/2019;GRAMADO;RS;1;;;;
59530;59530@testexp00.com.br;MARIA;13/04/1968;F;11/01/2019;CAMPO LARGO;PR;0;;;;
59532;59532@testexp00.com.br;LIVIA;20/04/1968;F;11/01/2019;JOÃO PESSOA;PB;1;;;;
59536;59536@testexp00.com.br;LAURENCE;20/04/1968;M;11/01/2019;GRAMADO;RS;1;;;;
59537;59537@testexp00.com.br;ELIS;20/04/1968;F;11/01/2019;CANELA;RS;1;;;;
59542;59542@testexp00.com.br;RAFAEL;22/04/1968;M;11/01/2019;CANELA;RS;1;;;;
59543;59543@testexp00.com.br;JONATAN;22/04/1968;M;11/01/2019;GRAVATAÍ;RS;1;;;;
59544;59544@testexp00.com.br;CIBELE;04/05/1968;F;11/01/2019;GRAVATAÍ;RS;1;;;;
59545;59545@testexp00.com.br;CARLA;04/05/1968;F;11/01/2019;SANTA MARIA;RS;1;;;;
59548;59548@testexp00.com.br;MARCELA;04/05/1968;F;11/01/2019;SÃO PAULO;SP;1;;;;
59563;59563@testexp00.com.br;SIMONE;17/05/1968;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59565;59565@testexp00.com.br;MARGARETH;17/05/1968;F;11/01/2019;VITÓRIA;ES;1;;;;
59566;59566@testexp00.com.br;ELIS;17/05/1968;F;11/01/2019;CANELA;RS;1;;;;
59570;59570@testexp00.com.br;VANESSA;17/05/1968;F;11/01/2019;BALNEÁRIO CAMBORIÚ;SC;1;;;;
59572;59572@testexp00.com.br;RODRIGO;20/05/1968;M;11/01/2019;GRAMADO;RS;1;;;;
59573;59573@testexp00.com.br;TERESINHA;20/05/1968;F;11/01/2019;SÃO PAULO;SP;1;;;;
59575;59575@testexp00.com.br;GABRIELA;01/06/1968;F;11/01/2019;CARAZINHO;RS;1;;;;
59579;59579@testexp00.com.br;LORENA;02/06/1968;F;11/01/2019;BELO HORIZONTE;MG;1;;;;
59589;59589@testexp00.com.br;MARCELA;03/06/1968;F;11/01/2019;BENTO GONÇALVES;RS;0;;;;
59590;59590@testexp00.com.br;LUCCAS;06/06/1968;M;11/01/2019;BENTO GONÇALVES;RS;0;;;;
59592;59592@testexp00.com.br;SIMONE;08/06/1968;F;11/01/2019;CURITIBA;PR;0;;;;
59599;59599@testexp00.com.br;LUCIANA;09/06/1968;F;11/01/2019;BURI;SP;1;;;;
59601;59601@testexp00.com.br;ELIS;09/06/1968;;11/01/2019;GRAMADO;RS;1;;;;
59604;59604@testexp00.com.br;ZANDONA;15/06/1968;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59605;59605@testexp00.com.br;HELOISA;15/06/1968;F;11/01/2019;RIO DE JANEIRO;RJ;0;;;;
59608;59608@testexp00.com.br;MARIA;15/06/1968;;11/01/2019;PORTO ALEGRE;RS;1;;;;
59610;59610@testexp00.com.br;LEANDRO;23/06/1968;M;11/01/2019;PORTO ALEGRE;RS;0;;;;
59617;59617@testexp00.com.br;IANA;28/06/1968;F;11/01/2019;GRAMADO;RS;1;;;;
59626;59626@testexp00.com.br;ANESIO;28/06/1968;M;11/01/2019;SÃO PAULO;SP;1;;;;
59627;59627@testexp00.com.br;MIRIAN;06/07/1968;F;11/01/2019;TUBARÃO;SC;1;;;;
59631;59631@testexp00.com.br;ELAINE;06/07/1968;F;11/01/2019;GRAMADO;RS;0;;;;
59632;59632@testexp00.com.br;IDEVANE;14/07/1968;;11/01/2019;PORTO ALEGRE;RS;1;;;;
59634;59634@testexp00.com.br;GIOVANNI;14/07/1968;M;11/01/2019;BRASÍLIA;DF;0;;;;
59636;59636@testexp00.com.br;ELISABETE;14/07/1968;F;11/01/2019;BENTO GONÇALVES;RS;1;;;;
59642;59642@testexp00.com.br;MARIA;19/07/1968;F;11/01/2019;SÃO PAULO;SP;0;;;;
59644;59644@testexp00.com.br;PAULO;21/07/1968;M;11/01/2019;GOIÂNIA;GO;0;;;;
59647;59647@testexp00.com.br;MARCELO;25/07/1968;M;11/01/2019;SALVADOR;BA;1;;;;
59651;59651@testexp00.com.br;FERNANDA;25/07/1968;F;11/01/2019;SÃO PAULO;SP;1;;;;
59656;59656@testexp00.com.br;PAULO;25/07/1968;;11/01/2019;PASSO FUNDO;RS;1;;;;
59659;59659@testexp00.com.br;DANIELA;01/08/1968;F;11/01/2019;DOIS IRMÃOS;RS;1;;;;
59662;59662@testexp00.com.br;ANDREA;01/08/1968;F;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
59671;59671@testexp00.com.br;MARIA;01/08/1968;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59672;59672@testexp00.com.br;MARA;01/08/1968;F;11/01/2019;PORTO ALEGRE;RS;0;;;;
59675;59675@testexp00.com.br;TINA;01/08/1968;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59677;59677@testexp00.com.br;ROQUE;09/08/1968;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59678;59678@testexp00.com.br;KHALED;17/08/1968;M;11/01/2019;SÃO PAULO;SP;1;;;;
59681;59681@testexp00.com.br;LIDIA;17/08/1968;F;11/01/2019;RIO DE JANEIRO;RJ;0;;;;
59688;59688@testexp00.com.br;MARIA;17/08/1968;F;11/01/2019;MOGI DAS CRUZES;SP;1;;;;
59691;59691@testexp00.com.br;SARKIS;17/08/1968;M;11/01/2019;SÃO PAULO;SP;1;;;;
59694;59694@testexp00.com.br;YOLKA;22/10/1958;F;11/01/2019;GRAMADO;RS;1;;;;
59700;59700@testexp00.com.br;BRUNA;22/10/1958;F;11/01/2019;SÃO PAULO;SP;1;;;;
59701;59701@testexp00.com.br;BRUNA;22/10/1958;M;11/01/2019;SÃO PAULO;SP;1;;;;
59703;59703@testexp00.com.br;PRICILA;14/04/1958;F;11/01/2019;SANTANA DE PARNAÍBA;SP;1;;;;
59707;59707@testexp00.com.br;MARIA;27/04/1958;F;11/01/2019;JOINVILLE;SC;0;;;;
59710;59710@testexp00.com.br;DANIELLE;27/04/1958;;11/01/2019;PORTO ALEGRE;RS;1;;;;
59712;59712@testexp00.com.br;PAULO;10/04/1979;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59713;59713@testexp00.com.br;MAGALHAES;10/04/1979;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59719;59719@testexp00.com.br;JAQUELINE;17/04/1979;F;11/01/2019;FLORIANÓPOLIS;SC;0;;;;
59724;59724@testexp00.com.br;LAIZA;07/05/1979;F;11/01/2019;DUQUE DE CAXIAS;RJ;1;;;;
59725;59725@testexp00.com.br;RODRIGO;15/08/1979;M;11/01/2019;BRASÍLIA;DF;1;;;;
59736;59736@testexp00.com.br;BERNADETE;25/11/1979;F;11/01/2019;BRUSQUE;SC;0;;;;
59737;59737@testexp00.com.br;LORENZO;25/11/1979;;11/01/2019;BRUSQUE;SC;1;;;;
59739;59739@testexp00.com.br;EDSON;25/11/1979;M;11/01/2019;JOINVILLE;SC;1;;;;
59745;59745@testexp00.com.br;ALAN;11/12/1979;M;11/01/2019;SALTO;SP;0;;;;
59747;59747@testexp00.com.br;GIULIA;11/12/1979;F;11/01/2019;CUIABÁ;MT;1;;;;
59754;59754@testexp00.com.br;AMIN;11/01/1958;;11/01/2019;;;1;;;;
59757;59757@testexp00.com.br;CLAIR;24/03/1958;F;11/01/2019;SANTA ROSA;RS;1;;;;
59758;59758@testexp00.com.br;JOSE;12/10/1979;M;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
59760;59760@testexp00.com.br;JOSE;17/04/1958;;11/01/2019;GRAMADO;RS;1;;;;
59763;59763@testexp00.com.br;MARIA;17/04/1958;F;11/01/2019;FORTALEZA;CE;1;;;;
59765;59765@testexp00.com.br;FABIO;21/10/1958;M;11/01/2019;SÃO PAULO;SP;1;;;;
59766;59766@testexp00.com.br;DANIELA;21/10/1958;F;11/01/2019;FLORIANÓPOLIS;SC;1;;;;
59767;59767@testexp00.com.br;DANIEL;23/10/1958;;11/01/2019;;;1;;;;
59770;59770@testexp00.com.br;BIANCA;23/10/1958;;11/01/2019;;;1;;;;
59771;59771@testexp00.com.br;LEONARDO;23/10/1958;M;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
59773;59773@testexp00.com.br;CAROLINA;23/10/1958;F;11/01/2019;PORTO ALEGRE;RS;0;;;;
59774;59774@testexp00.com.br;MAREK;23/10/1958;M;11/01/2019;SÃO PAULO;SP;0;;;;
59776;59776@testexp00.com.br;CLARA;30/10/1958;F;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
59777;59777@testexp00.com.br;RENATA;23/02/1968;F;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
59783;59783@testexp00.com.br;DAIOLO;07/06/1968;M;11/01/2019;BRASÍLIA;DF;0;;;;
59787;59787@testexp00.com.br;ARAMIS;24/08/1968;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59790;59790@testexp00.com.br;GERMANO;27/02/1958;M;11/01/2019;SÃO PAULO;SP;1;;;;
59791;59791@testexp00.com.br;MARY;27/02/1958;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59792;59792@testexp00.com.br;JORGE;25/11/1979;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59793;59793@testexp00.com.br;DANDARA;25/11/1979;F;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
59797;59797@testexp00.com.br;THAYSE;24/08/1968;F;11/01/2019;BENTO GONÇALVES;RS;1;;;;
59798;59798@testexp00.com.br;ELIANA;15/08/1979;F;11/01/2019;SALVADOR;BA;0;;;;
59803;59803@testexp00.com.br;RAFAELA;11/04/1988;F;11/01/2019;VITÓRIA;ES;1;;;;
59809;59809@testexp00.com.br;BEATRIZ;12/04/1988;F;11/01/2019;SÃO PAULO;SP;1;;;;
59811;59811@testexp00.com.br;ANNA;17/05/1990;F;11/01/2019;SÃO PAULO;SP;0;;;;
59813;59813@testexp00.com.br;RENATO;26/05/1990;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59818;59818@testexp00.com.br;NILZA;28/07/1979;F;11/01/2019;SÃO BERNARDO DO CAMPO;SP;1;;;;
59821;59821@testexp00.com.br;BOESING;01/08/1979;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59824;59824@testexp00.com.br;MARIANA;04/08/1979;;11/01/2019;GRAMADO;RS;1;;;;
59825;59825@testexp00.com.br;MONICA;04/05/1958;F;11/01/2019;GRAMADO;RS;0;;;;
59826;59826@testexp00.com.br;DANIEL;24/08/1968;M;11/01/2019;FLORIANÓPOLIS;SC;1;;;;
59834;59834@testexp00.com.br;LUCAS;16/11/1958;M;11/01/2019;SÃO CARLOS;SC;0;;;;
59840;59840@testexp00.com.br;SERGIO;28/02/1968;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59841;59841@testexp00.com.br;MATIAS;24/08/1968;M;11/01/2019;GRAMADO;RS;1;;;;
59845;59845@testexp00.com.br;DANIEL;24/11/1979;M;11/01/2019;SÃO PAULO;SP;1;;;;
59849;59849@testexp00.com.br;ALEXANDRE;24/11/1979;M;11/01/2019;BELO HORIZONTE;MG;1;;;;
59851;59851@testexp00.com.br;SOLANGE;28/06/1958;F;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
59855;59855@testexp00.com.br;LYGIA;22/10/1958;F;11/01/2019;FLORIANÓPOLIS;SC;1;;;;
59857;59857@testexp00.com.br;FABIANNE;20/11/1958;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59858;59858@testexp00.com.br;SANDRA;24/01/2001;F;11/01/2019;PORTO ALEGRE;RS;0;;;;
59859;59859@testexp00.com.br;ELAINE;19/02/2001;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59860;59860@testexp00.com.br;FERNANDA;21/05/2001;;11/01/2019;PORTO ALEGRE;RS;1;;;;
59861;59861@testexp00.com.br;ELISABETH;21/05/2001;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59862;59862@testexp00.com.br;DELMI;03/10/2001;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59863;59863@testexp00.com.br;LIESE;12/06/1968;F;11/01/2019;SANTA MARIA;RS;1;;;;
59867;59867@testexp00.com.br;BRUNO;25/08/1968;M;11/01/2019;PORTO ALEGRE;RS;0;;;;
59869;59869@testexp00.com.br;JOSE;17/06/1979;M;11/01/2019;GRAMADO;RS;1;;;;
59872;59872@testexp00.com.br;ROSILENE;23/12/1979;F;11/01/2019;FLORIANÓPOLIS;SC;1;;;;
59876;59876@testexp00.com.br;MARCO;27/04/1958;M;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
59882;59882@testexp00.com.br;MARIO;16/06/1958;M;11/01/2019;MONTENEGRO;RS;0;;;;
59883;59883@testexp00.com.br;VANESSA;24/08/1968;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59885;59885@testexp00.com.br;TOBIAS;19/06/1979;F;11/01/2019;FORTALEZA;CE;1;;;;
59886;59886@testexp00.com.br;HELOISA;10/11/1979;F;11/01/2019;SÃO PAULO;SP;1;;;;
59894;59894@testexp00.com.br;LISIANE;09/02/1958;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59896;59896@testexp00.com.br;SUELI;15/02/1958;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59898;59898@testexp00.com.br;BEATRIZ;24/09/1958;;11/01/2019;SANTOS;SP;1;;;;
59900;59900@testexp00.com.br;MARTIN;12/02/1958;;11/01/2019;LAJEADO;RS;1;;;;
59902;59902@testexp00.com.br;CRISTINA;14/04/1958;F;11/01/2019;VILA MARIA;RS;1;;;;
59904;59904@testexp00.com.br;ROZELI;15/11/1958;F;11/01/2019;CURITIBA;PR;0;;;;
59905;59905@testexp00.com.br;GUSTAVO;15/11/1958;M;11/01/2019;ARACAJU;SE;1;;;;
59906;59906@testexp00.com.br;CINTHYA;15/05/1979;F;11/01/2019;ARACAJU;SE;0;;;;
59908;59908@testexp00.com.br;JOAO;15/05/1979;;11/01/2019;NATAL;RN;1;;;;
59909;59909@testexp00.com.br;GABRIELA;11/12/1958;;11/01/2019;GRAMADO;RS;1;;;;
59915;59915@testexp00.com.br;GABRIELA;20/01/2001;F;11/01/2019;BENTO GONÇALVES;RS;1;;;;
59917;59917@testexp00.com.br;JOAO;24/10/2001;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59918;59918@testexp00.com.br;LUCIANE;06/05/1968;F;11/01/2019;IGREJINHA;RS;1;;;;
59938;59938@testexp00.com.br;APARECIDA;06/05/1968;F;11/01/2019;SÃO PAULO;SP;1;;;;
59944;59944@testexp00.com.br;OTAVIO;29/07/1968;;11/01/2019;;;1;;;;
59945;59945@testexp00.com.br;VICTOR;24/08/1968;M;11/01/2019;MACEIÓ;AL;1;;;;
59953;59953@testexp00.com.br;ELISEO;29/02/1958;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
59955;59955@testexp00.com.br;DUILSI;04/03/1958;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59956;59956@testexp00.com.br;ALEXANDRE;26/10/1958;;11/01/2019;GRAMADO;RS;1;;;;
59957;59957@testexp00.com.br;SIMONE;26/10/1958;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
59968;59968@testexp00.com.br;VICTOR;27/10/1958;M;11/01/2019;SÃO PAULO;SP;1;;;;
59970;59970@testexp00.com.br;WANESSA;03/11/1958;F;11/01/2019;TUPÃ;SP;1;;;;
59980;59980@testexp00.com.br;CLEBSON;19/08/1958;M;11/01/2019;SÃO PAULO;SP;0;;;;
59981;59981@testexp00.com.br;CRISTIANE;11/11/1958;F;11/01/2019;SÃO PAULO;SP;0;;;;
59991;59991@testexp00.com.br;LUCIANO;04/11/2001;;11/01/2019;GRAMADO;RS;1;;;;
59992;59992@testexp00.com.br;BARBARA;02/07/1958;F;11/01/2019;PORTO ALEGRE;RS;0;;;;
59993;59993@testexp00.com.br;VINICIUS;19/08/1958;;11/01/2019;GRAMADO;RS;1;;;;
59997;59997@testexp00.com.br;RAFAEL;30/05/2001;F;11/01/2019;LAJEADO;RS;1;;;;
59999;59999@testexp00.com.br;RODRIGO;30/05/2001;;11/01/2019;GRAMADO;RS;1;;;;
60000;60000@testexp00.com.br;MICHELI;30/05/2001;F;11/01/2019;SANTA MARIA;RS;0;;;;
60001;60001@testexp00.com.br;GUILHERME;03/11/2001;M;11/01/2019;SANTA MARIA;RS;1;;;;
60002;60002@testexp00.com.br;PAULA;03/11/2001;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
60005;60005@testexp00.com.br;SERGIUS;03/11/2001;;11/01/2019;GRAMADO;RS;1;;;;
60006;60006@testexp00.com.br;GILBERTO;24/08/1968;M;11/01/2019;PORTO ALEGRE;RS;0;;;;
60008;60008@testexp00.com.br;RODRIGO;24/08/1968;M;11/01/2019;GRAMADO;RS;1;;;;
60016;60016@testexp00.com.br;SERGIO;24/12/1979;M;11/01/2019;MEXICO;EX ;1;;;;
60018;60018@testexp00.com.br;MARCO;24/08/1968;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
60019;60019@testexp00.com.br;LARRISA;10/06/1988;;11/01/2019;GRAMADO;RS;1;;;;
60021;60021@testexp00.com.br;RAQUEL;11/06/1988;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
60022;60022@testexp00.com.br;MARCIO;28/06/1988;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
60024;60024@testexp00.com.br;MARISA;28/06/1988;F;11/01/2019;PORTO ALEGRE;RS;0;;;;
60025;60025@testexp00.com.br;ROBERTO;28/06/1988;M;11/01/2019;PORTO ALEGRE;RS;0;;;;
60027;60027@testexp00.com.br;LUISA;29/06/1988;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
60028;60028@testexp00.com.br;CAROLINA;29/06/1988;;11/01/2019;PORTO ALEGRE;RS;1;;;;
60039;60039@testexp00.com.br;VANDERLEI;06/07/1988;F;11/01/2019;FLORIANÓPOLIS;SC;0;;;;
60045;60045@testexp00.com.br;JOANA;09/07/1988;F;11/01/2019;BENTO GONÇALVES;RS;0;;;;
60046;60046@testexp00.com.br;FERNANDA;09/07/1988;F;11/01/2019;PORTO ALEGRE;RS;0;;;;
60047;60047@testexp00.com.br;FELIPE;13/07/1988;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
60049;60049@testexp00.com.br;LUIZ;15/07/1988;M;11/01/2019;GRAMADO;RS;1;;;;
60057;60057@testexp00.com.br;SANDRA;15/07/1988;F;11/01/2019;PORTO ALEGRE;RS;0;;;;
60059;60059@testexp00.com.br;MAILON;31/08/1988;M;11/01/2019;UNAÍ;MG;0;;;;
60065;60065@testexp00.com.br;PEDRO;19/09/1988;;11/01/2019;GRAMADO;RS;1;;;;
60067;60067@testexp00.com.br;LEANDRO;20/09/1988;M;11/01/2019;CANOAS;RS;1;;;;
60083;60083@testexp00.com.br;THIAGO;20/10/1988;M;11/01/2019;BAGÉ;RS;1;;;;
60087;60087@testexp00.com.br;RAPHAEL;20/10/1988;M;11/01/2019;UBERLÂNDIA;MG;0;;;;
60089;60089@testexp00.com.br;MARCELA;02/11/1988;F;11/01/2019;FLORIANÓPOLIS;SC;0;;;;
60094;60094@testexp00.com.br;MARCELO;02/11/1988;F;11/01/2019;SÃO PAULO;SP;1;;;;
60097;60097@testexp00.com.br;MARINA;28/11/1988;F;11/01/2019;ARAÇATUBA;SP;1;;;;
60101;60101@testexp00.com.br;TIAGO;15/12/1988;M;11/01/2019;VIDEIRA;SC;1;;;;
60103;60103@testexp00.com.br;WAGNER;07/05/1958;M;11/01/2019;VIDEIRA;SC;1;;;;
60111;60111@testexp00.com.br;VANESSA;07/05/1958;F;11/01/2019;CAPITÓLIO;MG;0;;;;
60113;60113@testexp00.com.br;TADEU;07/05/1958;;11/01/2019;;;1;;;;
60115;60115@testexp00.com.br;CARLOS;11/05/1958;M;11/01/2019;VITÓRIA;ES;1;;;;
60117;60117@testexp00.com.br;RAFAEL;22/05/1958;M;11/01/2019;PATROCÍNIO;MG;1;;;;
60120;60120@testexp00.com.br;LEILA;19/07/1958;F;11/01/2019;COLORADO;PR;1;;;;
60122;60122@testexp00.com.br;SILVANDREIA;03/11/2001;F;11/01/2019;COLORADO;PR;0;;;;
60133;60133@testexp00.com.br;RAFAEL;24/08/1968;M;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
60135;60135@testexp00.com.br;EVELIN;29/05/1979;F;11/01/2019;CACHOEIRA DO SUL;RS;1;;;;
60137;60137@testexp00.com.br;WASHINGTON;25/06/1979;M;11/01/2019;BRASÍLIA;DF;1;;;;
60139;60139@testexp00.com.br;JOAO;28/08/1979;M;11/01/2019;PORTO ALEGRE;RS;0;;;;
60142;60142@testexp00.com.br;MARIANA;28/08/1979;F;11/01/2019;FLORIANO;PI;1;;;;
60144;60144@testexp00.com.br;FILIPE;28/10/1979;M;11/01/2019;FLORIANÓPOLIS;SC;0;;;;
60146;60146@testexp00.com.br;JOSE;02/11/1979;M;11/01/2019;FLORIANÓPOLIS;SC;0;;;;
60148;60148@testexp00.com.br;MARCELO;22/12/1958;M;11/01/2019;MARÍLIA;SP;1;;;;
60152;60152@testexp00.com.br;MIRONEIDE;15/06/2001;F;11/01/2019;FLORIANO;PI;1;;;;
60155;60155@testexp00.com.br;LICINIO;14/07/1988;M;11/01/2019;BRASÍLIA;DF;1;;;;
60157;60157@testexp00.com.br;THADEU;08/10/2001;M;11/01/2019;NOVO HORIZONTE;BA;1;;;;
60159;60159@testexp00.com.br;LETICIA;19/11/2001;F;11/01/2019;UBERABA;MG;1;;;;
60161;60161@testexp00.com.br;IZILDINHA;02/01/1968;F;11/01/2019;NOVA ODESSA;SP;1;;;;
60164;60164@testexp00.com.br;ERIK;06/01/1968;M;11/01/2019;PALMAS;PR;0;;;;
60166;60166@testexp00.com.br;ELOISA;01/02/1968;F;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
60168;60168@testexp00.com.br;MARIA;15/02/1968;F;11/01/2019;NITERÓI;RJ;1;;;;
60170;60170@testexp00.com.br;RIVA;28/04/1968;F;11/01/2019;RIO DE JANEIRO;RJ;0;;;;
60172;60172@testexp00.com.br;GUILHERME;29/04/1968;M;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
60174;60174@testexp00.com.br;MARCELLE;24/08/1968;F;11/01/2019;NILÓPOLIS;RJ;1;;;;
60176;60176@testexp00.com.br;JOSE;28/01/1968;M;11/01/2019;NILÓPOLIS;RJ;1;;;;
60178;60178@testexp00.com.br;MARCELO;28/01/1968;M;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
60180;60180@testexp00.com.br;CLEIDE;21/08/1979;F;11/01/2019;CRUZEIRO;SP;0;;;;
60184;60184@testexp00.com.br;DANIEL;31/03/1979;;11/01/2019;LAURO DE FREITAS;BA;1;;;;
60185;60185@testexp00.com.br;NATALIA;29/07/1979;F;11/01/2019;RIO DE JANEIRO;RJ;0;;;;
60187;60187@testexp00.com.br;RENATA;01/01/1958;M;11/01/2019;SÃO PAULO;SP;1;;;;
60189;60189@testexp00.com.br;VANESSA;26/10/1958;F;11/01/2019;RIO DE JANEIRO;RJ;0;;;;
60198;60198@testexp00.com.br;LUCIANO;24/08/1968;M;11/01/2019;PORTO ALEGRE;RS;1;;;;
60203;60203@testexp00.com.br;MARIA;24/08/1968;F;11/01/2019;PORTO ALEGRE;RS;1;;;;
60204;60204@testexp00.com.br;LILIAN;24/08/1968;F;11/01/2019;BRASÍLIA;DF;1;;;;
60206;60206@testexp00.com.br;MELANIE;10/08/1979;F;11/01/2019;CURITIBA;PR;1;;;;
60209;60209@testexp00.com.br;LUIZ;13/04/1979;M;11/01/2019;MACEIÓ;AL;1;;;;
60212;60212@testexp00.com.br;MARIA;06/01/1958;F;11/01/2019;SÃO PAULO;SP;1;;;;
60214;60214@testexp00.com.br;HUGO;06/01/1958;M;11/01/2019;CONTAGEM;MG;1;;;;
60216;60216@testexp00.com.br;MARCELINO;31/03/1958;M;11/01/2019;DIAMANTINA;MG;1;;;;
60218;60218@testexp00.com.br;PAULO;20/06/1968;M;11/01/2019;FEIRA DE SANTANA;BA;1;;;;
60220;60220@testexp00.com.br;ALAIN;14/04/1958;;11/01/2019;FRANCA;EX ;0;;;;
60222;60222@testexp00.com.br;LUCINETE;04/05/1958;F;11/01/2019;MANAUS;AM;1;;;;
60224;60224@testexp00.com.br;VICTOR;04/05/1958;M;11/01/2019;PALHOÇA;SC;1;;;;
60226;60226@testexp00.com.br;MARCIO;02/06/1958;M;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
60230;60230@testexp00.com.br;ALEXANDRE;02/06/1958;M;11/01/2019;RIO DE JANEIRO;RJ;1;;;;
60232;60232@testexp00.com.br;MICHELE;02/06/1958;F;11/01/2019;CAMPINAS;SP;1;;;;
60234;60234@testexp00.com.br;MARCIA;02/06/1958;F;11/01/2019;TRAMANDAÍ;RS;1;;;;
60237;60237@testexp00.com.br;ARLINDO;02/06/1958;M;11/01/2019;FLORIANÓPOLIS;SC;1;;;;
60238;60238@testexp00.com.br;CATERINA;06/07/1958;F;11/01/2019;FLORIANÓPOLIS;SC;1;;;;
